id;valor_total;unit;area_util;quartos;vagas;condominio;suites;banheiros;piscina;academia;quadra;endereco;link;bairro;media_bairro;qtd_dados_bairro;media_idh;media_gini;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
915;;;;;;;;;;;;;;;;;;;;;;;;;
916;;;;;;;;;;;;;;;;;;;;;;;;;
917;;;;;;;;;;;;;;;;;;;;;;;;;
918;;;;;;;;;;;;;;;;;;;;;;;;;
919;;;;;;;;;;;;;;;;;;;;;;;;;
921;;;;;;;;;;;;;;;;;;;;;;;;;
923;;;;;;;;;;;;;;;;;;;;;;;;;
925;;;;;;;;;;;;;;;;;;;;;;;;;
926;;;;;;;;;;;;;;;;;;;;;;;;;
929;;;;;;;;;;;;;;;;;;;;;;;;;
930;;;;;;;;;;;;;;;;;;;;;;;;;
931;;;;;;;;;;;;;;;;;;;;;;;;;
934;;;;;;;;;;;;;;;;;;;;;;;;;
939;;;;;;;;;;;;;;;;;;;;;;;;;
940;;;;;;;;;;;;;;;;;;;;;;;;;
941;;;;;;;;;;;;;;;;;;;;;;;;;
942;;;;;;;;;;;;;;;;;;;;;;;;;
943;;;;;;;;;;;;;;;;;;;;;;;;;
944;;;;;;;;;;;;;;;;;;;;;;;;;
945;;;;;;;;;;;;;;;;;;;;;;;;;
946;;;;;;;;;;;;;;;;;;;;;;;;;
947;;;;;;;;;;;;;;;;;;;;;;;;;
948;;;;;;;;;;;;;;;;;;;;;;;;;
949;;;;;;;;;;;;;;;;;;;;;;;;;
950;;;;;;;;;;;;;;;;;;;;;;;;;
952;;;;;;;;;;;;;;;;;;;;;;;;;
953;;;;;;;;;;;;;;;;;;;;;;;;;
1037;;;;;;;;;;;;;;;;;;;;;;;;;
1038;;;;;;;;;;;;;;;;;;;;;;;;;
1683;;;;;;;;;;;;;;;;;;;;;;;;;
1054;;;;;;;;;;;;;;;;;;;;;;;;;
1055;;;;;;;;;;;;;;;;;;;;;;;;;
1056;;;;;;;;;;;;;;;;;;;;;;;;;
1057;;;;;;;;;;;;;;;;;;;;;;;;;
1058;;;;;;;;;;;;;;;;;;;;;;;;;
1059;;;;;;;;;;;;;;;;;;;;;;;;;
1060;;;;;;;;;;;;;;;;;;;;;;;;;
1061;;;;;;;;;;;;;;;;;;;;;;;;;
1062;;;;;;;;;;;;;;;;;;;;;;;;;
1063;;;;;;;;;;;;;;;;;;;;;;;;;
1064;;;;;;;;;;;;;;;;;;;;;;;;;
1065;;;;;;;;;;;;;;;;;;;;;;;;;
1066;;;;;;;;;;;;;;;;;;;;;;;;;
1067;;;;;;;;;;;;;;;;;;;;;;;;;
1068;;;;;;;;;;;;;;;;;;;;;;;;;
1069;;;;;;;;;;;;;;;;;;;;;;;;;
1070;;;;;;;;;;;;;;;;;;;;;;;;;
1071;;;;;;;;;;;;;;;;;;;;;;;;;
1072;;;;;;;;;;;;;;;;;;;;;;;;;
1073;;;;;;;;;;;;;;;;;;;;;;;;;
1074;;;;;;;;;;;;;;;;;;;;;;;;;
1075;;;;;;;;;;;;;;;;;;;;;;;;;
1076;;;;;;;;;;;;;;;;;;;;;;;;;
1077;;;;;;;;;;;;;;;;;;;;;;;;;
1078;;;;;;;;;;;;;;;;;;;;;;;;;
1079;;;;;;;;;;;;;;;;;;;;;;;;;
1080;;;;;;;;;;;;;;;;;;;;;;;;;
1081;;;;;;;;;;;;;;;;;;;;;;;;;
1082;;;;;;;;;;;;;;;;;;;;;;;;;
1083;;;;;;;;;;;;;;;;;;;;;;;;;
1084;;;;;;;;;;;;;;;;;;;;;;;;;
1085;;;;;;;;;;;;;;;;;;;;;;;;;
1086;;;;;;;;;;;;;;;;;;;;;;;;;
1121;;;;;;;;;;;;;;;;;;;;;;;;;
1123;;;;;;;;;;;;;;;;;;;;;;;;;
1124;;;;;;;;;;;;;;;;;;;;;;;;;
1125;;;;;;;;;;;;;;;;;;;;;;;;;
1126;;;;;;;;;;;;;;;;;;;;;;;;;
1127;;;;;;;;;;;;;;;;;;;;;;;;;
1128;;;;;;;;;;;;;;;;;;;;;;;;;
1129;;;;;;;;;;;;;;;;;;;;;;;;;
1130;;;;;;;;;;;;;;;;;;;;;;;;;
1131;;;;;;;;;;;;;;;;;;;;;;;;;
1132;;;;;;;;;;;;;;;;;;;;;;;;;
1133;;;;;;;;;;;;;;;;;;;;;;;;;
1134;;;;;;;;;;;;;;;;;;;;;;;;;
1135;;;;;;;;;;;;;;;;;;;;;;;;;
1136;;;;;;;;;;;;;;;;;;;;;;;;;
1138;;;;;;;;;;;;;;;;;;;;;;;;;
1139;;;;;;;;;;;;;;;;;;;;;;;;;
1140;;;;;;;;;;;;;;;;;;;;;;;;;
1141;;;;;;;;;;;;;;;;;;;;;;;;;
1143;;;;;;;;;;;;;;;;;;;;;;;;;
1144;;;;;;;;;;;;;;;;;;;;;;;;;
1145;;;;;;;;;;;;;;;;;;;;;;;;;
1147;;;;;;;;;;;;;;;;;;;;;;;;;
1148;;;;;;;;;;;;;;;;;;;;;;;;;
1149;;;;;;;;;;;;;;;;;;;;;;;;;
1150;;;;;;;;;;;;;;;;;;;;;;;;;
1151;;;;;;;;;;;;;;;;;;;;;;;;;
1152;;;;;;;;;;;;;;;;;;;;;;;;;
405;;;;;;;;;;;;;;;;;;;;;;;;;
1819;;;;;;;;;;;;;;;;;;;;;;;;;
1842;;;;;;;;;;;;;;;;;;;;;;;;;
1882;;;;;;;;;;;;;;;;;;;;;;;;;
1883;;;;;;;;;;;;;;;;;;;;;;;;;
1884;;;;;;;;;;;;;;;;;;;;;;;;;
1885;;;;;;;;;;;;;;;;;;;;;;;;;
1886;;;;;;;;;;;;;;;;;;;;;;;;;
1887;;;;;;;;;;;;;;;;;;;;;;;;;
1888;;;;;;;;;;;;;;;;;;;;;;;;;
1889;;;;;;;;;;;;;;;;;;;;;;;;;
1890;;;;;;;;;;;;;;;;;;;;;;;;;
1891;;;;;;;;;;;;;;;;;;;;;;;;;
1892;;;;;;;;;;;;;;;;;;;;;;;;;
1893;;;;;;;;;;;;;;;;;;;;;;;;;
1894;;;;;;;;;;;;;;;;;;;;;;;;;
1895;;;;;;;;;;;;;;;;;;;;;;;;;
1896;;;;;;;;;;;;;;;;;;;;;;;;;
1897;;;;;;;;;;;;;;;;;;;;;;;;;
1898;;;;;;;;;;;;;;;;;;;;;;;;;
1899;;;;;;;;;;;;;;;;;;;;;;;;;
1900;;;;;;;;;;;;;;;;;;;;;;;;;
1901;;;;;;;;;;;;;;;;;;;;;;;;;
1902;;;;;;;;;;;;;;;;;;;;;;;;;
1903;;;;;;;;;;;;;;;;;;;;;;;;;
1904;;;;;;;;;;;;;;;;;;;;;;;;;
1907;;;;;;;;;;;;;;;;;;;;;;;;;
1908;;;;;;;;;;;;;;;;;;;;;;;;;
1909;;;;;;;;;;;;;;;;;;;;;;;;;
1910;;;;;;;;;;;;;;;;;;;;;;;;;
1911;;;;;;;;;;;;;;;;;;;;;;;;;
1913;;;;;;;;;;;;;;;;;;;;;;;;;
1914;;;;;;;;;;;;;;;;;;;;;;;;;
1574;;;;;;;;;;;;;;;;;;;;;;;;;
1576;;;;;;;;;;;;;;;;;;;;;;;;;
1578;;;;;;;;;;;;;;;;;;;;;;;;;
2441;;;;;;;;;;;;;;;;;;;;;;;;;
2443;;;;;;;;;;;;;;;;;;;;;;;;;
2444;;;;;;;;;;;;;;;;;;;;;;;;;
2445;;;;;;;;;;;;;;;;;;;;;;;;;
2446;;;;;;;;;;;;;;;;;;;;;;;;;
2447;;;;;;;;;;;;;;;;;;;;;;;;;
2449;;;;;;;;;;;;;;;;;;;;;;;;;
2451;;;;;;;;;;;;;;;;;;;;;;;;;
2452;;;;;;;;;;;;;;;;;;;;;;;;;
2453;;;;;;;;;;;;;;;;;;;;;;;;;
2455;;;;;;;;;;;;;;;;;;;;;;;;;
2456;;;;;;;;;;;;;;;;;;;;;;;;;
2457;;;;;;;;;;;;;;;;;;;;;;;;;
2458;;;;;;;;;;;;;;;;;;;;;;;;;
2459;;;;;;;;;;;;;;;;;;;;;;;;;
2460;;;;;;;;;;;;;;;;;;;;;;;;;
2461;;;;;;;;;;;;;;;;;;;;;;;;;
2462;;;;;;;;;;;;;;;;;;;;;;;;;
2464;;;;;;;;;;;;;;;;;;;;;;;;;
2465;;;;;;;;;;;;;;;;;;;;;;;;;
2466;;;;;;;;;;;;;;;;;;;;;;;;;
2467;;;;;;;;;;;;;;;;;;;;;;;;;
2468;;;;;;;;;;;;;;;;;;;;;;;;;
2469;;;;;;;;;;;;;;;;;;;;;;;;;
2470;;;;;;;;;;;;;;;;;;;;;;;;;
2471;;;;;;;;;;;;;;;;;;;;;;;;;
2472;;;;;;;;;;;;;;;;;;;;;;;;;
1391;;;;;;;;;;;;;;;;;;;;;;;;;
1421;;;;;;;;;;;;;;;;;;;;;;;;;
1437;;;;;;;;;;;;;;;;;;;;;;;;;
1441;;;;;;;;;;;;;;;;;;;;;;;;;
1449;;;;;;;;;;;;;;;;;;;;;;;;;
1451;;;;;;;;;;;;;;;;;;;;;;;;;
1453;;;;;;;;;;;;;;;;;;;;;;;;;
1454;;;;;;;;;;;;;;;;;;;;;;;;;
1455;;;;;;;;;;;;;;;;;;;;;;;;;
1456;;;;;;;;;;;;;;;;;;;;;;;;;
1457;;;;;;;;;;;;;;;;;;;;;;;;;
1458;;;;;;;;;;;;;;;;;;;;;;;;;
1460;;;;;;;;;;;;;;;;;;;;;;;;;
1461;;;;;;;;;;;;;;;;;;;;;;;;;
1463;;;;;;;;;;;;;;;;;;;;;;;;;
1464;;;;;;;;;;;;;;;;;;;;;;;;;
1465;;;;;;;;;;;;;;;;;;;;;;;;;
1466;;;;;;;;;;;;;;;;;;;;;;;;;
1467;;;;;;;;;;;;;;;;;;;;;;;;;
1468;;;;;;;;;;;;;;;;;;;;;;;;;
1470;;;;;;;;;;;;;;;;;;;;;;;;;
1471;;;;;;;;;;;;;;;;;;;;;;;;;
1472;;;;;;;;;;;;;;;;;;;;;;;;;
1473;;;;;;;;;;;;;;;;;;;;;;;;;
1474;;;;;;;;;;;;;;;;;;;;;;;;;
1475;;;;;;;;;;;;;;;;;;;;;;;;;
1476;;;;;;;;;;;;;;;;;;;;;;;;;
1478;;;;;;;;;;;;;;;;;;;;;;;;;
1479;;;;;;;;;;;;;;;;;;;;;;;;;
1481;;;;;;;;;;;;;;;;;;;;;;;;;
2492;;;;;;;;;;;;;;;;;;;;;;;;;
98;;;;;;;;;;;;;;;;;;;;;;;;;
105;;;;;;;;;;;;;;;;;;;;;;;;;
1561;;;;;;;;;;;;;;;;;;;;;;;;;
1562;;;;;;;;;;;;;;;;;;;;;;;;;
1565;;;;;;;;;;;;;;;;;;;;;;;;;
1568;;;;;;;;;;;;;;;;;;;;;;;;;
1569;;;;;;;;;;;;;;;;;;;;;;;;;
1573;;;;;;;;;;;;;;;;;;;;;;;;;
1579;;;;;;;;;;;;;;;;;;;;;;;;;
1580;;;;;;;;;;;;;;;;;;;;;;;;;
932;;;;;;;;;;;;;;;;;;;;;;;;;
938;;;;;;;;;;;;;;;;;;;;;;;;;
958;;;;;;;;;;;;;;;;;;;;;;;;;
977;;;;;;;;;;;;;;;;;;;;;;;;;
980;;;;;;;;;;;;;;;;;;;;;;;;;
989;;;;;;;;;;;;;;;;;;;;;;;;;
990;;;;;;;;;;;;;;;;;;;;;;;;;
992;;;;;;;;;;;;;;;;;;;;;;;;;
996;;;;;;;;;;;;;;;;;;;;;;;;;
997;;;;;;;;;;;;;;;;;;;;;;;;;
998;;;;;;;;;;;;;;;;;;;;;;;;;
999;;;;;;;;;;;;;;;;;;;;;;;;;
1000;;;;;;;;;;;;;;;;;;;;;;;;;
1002;;;;;;;;;;;;;;;;;;;;;;;;;
1003;;;;;;;;;;;;;;;;;;;;;;;;;
1004;;;;;;;;;;;;;;;;;;;;;;;;;
1005;;;;;;;;;;;;;;;;;;;;;;;;;
1007;;;;;;;;;;;;;;;;;;;;;;;;;
1008;;;;;;;;;;;;;;;;;;;;;;;;;
1015;;;;;;;;;;;;;;;;;;;;;;;;;
1016;;;;;;;;;;;;;;;;;;;;;;;;;
1017;;;;;;;;;;;;;;;;;;;;;;;;;
1018;;;;;;;;;;;;;;;;;;;;;;;;;
1020;;;;;;;;;;;;;;;;;;;;;;;;;
460;;;;;;;;;;;;;;;;;;;;;;;;;
461;;;;;;;;;;;;;;;;;;;;;;;;;
465;;;;;;;;;;;;;;;;;;;;;;;;;
466;;;;;;;;;;;;;;;;;;;;;;;;;
467;;;;;;;;;;;;;;;;;;;;;;;;;
469;;;;;;;;;;;;;;;;;;;;;;;;;
474;;;;;;;;;;;;;;;;;;;;;;;;;
476;;;;;;;;;;;;;;;;;;;;;;;;;
477;;;;;;;;;;;;;;;;;;;;;;;;;
479;;;;;;;;;;;;;;;;;;;;;;;;;
481;;;;;;;;;;;;;;;;;;;;;;;;;
484;;;;;;;;;;;;;;;;;;;;;;;;;
485;;;;;;;;;;;;;;;;;;;;;;;;;
486;;;;;;;;;;;;;;;;;;;;;;;;;
489;;;;;;;;;;;;;;;;;;;;;;;;;
1582;;;;;;;;;;;;;;;;;;;;;;;;;
1583;;;;;;;;;;;;;;;;;;;;;;;;;
1584;;;;;;;;;;;;;;;;;;;;;;;;;
1585;;;;;;;;;;;;;;;;;;;;;;;;;
1588;;;;;;;;;;;;;;;;;;;;;;;;;
1595;;;;;;;;;;;;;;;;;;;;;;;;;
1596;;;;;;;;;;;;;;;;;;;;;;;;;
1597;;;;;;;;;;;;;;;;;;;;;;;;;
1599;;;;;;;;;;;;;;;;;;;;;;;;;
1602;;;;;;;;;;;;;;;;;;;;;;;;;
1603;;;;;;;;;;;;;;;;;;;;;;;;;
1605;;;;;;;;;;;;;;;;;;;;;;;;;
1606;;;;;;;;;;;;;;;;;;;;;;;;;
1607;;;;;;;;;;;;;;;;;;;;;;;;;
1609;;;;;;;;;;;;;;;;;;;;;;;;;
1610;;;;;;;;;;;;;;;;;;;;;;;;;
1613;;;;;;;;;;;;;;;;;;;;;;;;;
1614;;;;;;;;;;;;;;;;;;;;;;;;;
1667;;;;;;;;;;;;;;;;;;;;;;;;;
1676;;;;;;;;;;;;;;;;;;;;;;;;;
1679;;;;;;;;;;;;;;;;;;;;;;;;;
1153;;;;;;;;;;;;;;;;;;;;;;;;;
1154;;;;;;;;;;;;;;;;;;;;;;;;;
1155;;;;;;;;;;;;;;;;;;;;;;;;;
1156;;;;;;;;;;;;;;;;;;;;;;;;;
1157;;;;;;;;;;;;;;;;;;;;;;;;;
1158;;;;;;;;;;;;;;;;;;;;;;;;;
1159;;;;;;;;;;;;;;;;;;;;;;;;;
1160;;;;;;;;;;;;;;;;;;;;;;;;;
1161;;;;;;;;;;;;;;;;;;;;;;;;;
1163;;;;;;;;;;;;;;;;;;;;;;;;;
1165;;;;;;;;;;;;;;;;;;;;;;;;;
1167;;;;;;;;;;;;;;;;;;;;;;;;;
1168;;;;;;;;;;;;;;;;;;;;;;;;;
1169;;;;;;;;;;;;;;;;;;;;;;;;;
1170;;;;;;;;;;;;;;;;;;;;;;;;;
1171;;;;;;;;;;;;;;;;;;;;;;;;;
1172;;;;;;;;;;;;;;;;;;;;;;;;;
1173;;;;;;;;;;;;;;;;;;;;;;;;;
1174;;;;;;;;;;;;;;;;;;;;;;;;;
1175;;;;;;;;;;;;;;;;;;;;;;;;;
1176;;;;;;;;;;;;;;;;;;;;;;;;;
1177;;;;;;;;;;;;;;;;;;;;;;;;;
1178;;;;;;;;;;;;;;;;;;;;;;;;;
1179;;;;;;;;;;;;;;;;;;;;;;;;;
1180;;;;;;;;;;;;;;;;;;;;;;;;;
1181;;;;;;;;;;;;;;;;;;;;;;;;;
1182;;;;;;;;;;;;;;;;;;;;;;;;;
1183;;;;;;;;;;;;;;;;;;;;;;;;;
1184;;;;;;;;;;;;;;;;;;;;;;;;;
1185;;;;;;;;;;;;;;;;;;;;;;;;;
1759;;;;;;;;;;;;;;;;;;;;;;;;;
1739;;;;;;;;;;;;;;;;;;;;;;;;;
1740;;;;;;;;;;;;;;;;;;;;;;;;;
1750;;;;;;;;;;;;;;;;;;;;;;;;;
1751;;;;;;;;;;;;;;;;;;;;;;;;;
1752;;;;;;;;;;;;;;;;;;;;;;;;;
1753;;;;;;;;;;;;;;;;;;;;;;;;;
1754;;;;;;;;;;;;;;;;;;;;;;;;;
1755;;;;;;;;;;;;;;;;;;;;;;;;;
1756;;;;;;;;;;;;;;;;;;;;;;;;;
1758;;;;;;;;;;;;;;;;;;;;;;;;;
1760;;;;;;;;;;;;;;;;;;;;;;;;;
1761;;;;;;;;;;;;;;;;;;;;;;;;;
1762;;;;;;;;;;;;;;;;;;;;;;;;;
1763;;;;;;;;;;;;;;;;;;;;;;;;;
1764;;;;;;;;;;;;;;;;;;;;;;;;;
1765;;;;;;;;;;;;;;;;;;;;;;;;;
1766;;;;;;;;;;;;;;;;;;;;;;;;;
1767;;;;;;;;;;;;;;;;;;;;;;;;;
1768;;;;;;;;;;;;;;;;;;;;;;;;;
1769;;;;;;;;;;;;;;;;;;;;;;;;;
1770;;;;;;;;;;;;;;;;;;;;;;;;;
1771;;;;;;;;;;;;;;;;;;;;;;;;;
1772;;;;;;;;;;;;;;;;;;;;;;;;;
1773;;;;;;;;;;;;;;;;;;;;;;;;;
1774;;;;;;;;;;;;;;;;;;;;;;;;;
1775;;;;;;;;;;;;;;;;;;;;;;;;;
1776;;;;;;;;;;;;;;;;;;;;;;;;;
1777;;;;;;;;;;;;;;;;;;;;;;;;;
1778;;;;;;;;;;;;;;;;;;;;;;;;;
1780;;;;;;;;;;;;;;;;;;;;;;;;;
1781;;;;;;;;;;;;;;;;;;;;;;;;;
1782;;;;;;;;;;;;;;;;;;;;;;;;;
580;;;;;;;;;;;;;;;;;;;;;;;;;
592;;;;;;;;;;;;;;;;;;;;;;;;;
593;;;;;;;;;;;;;;;;;;;;;;;;;
594;;;;;;;;;;;;;;;;;;;;;;;;;
596;;;;;;;;;;;;;;;;;;;;;;;;;
597;;;;;;;;;;;;;;;;;;;;;;;;;
598;;;;;;;;;;;;;;;;;;;;;;;;;
599;;;;;;;;;;;;;;;;;;;;;;;;;
600;;;;;;;;;;;;;;;;;;;;;;;;;
601;;;;;;;;;;;;;;;;;;;;;;;;;
603;;;;;;;;;;;;;;;;;;;;;;;;;
604;;;;;;;;;;;;;;;;;;;;;;;;;
605;;;;;;;;;;;;;;;;;;;;;;;;;
606;;;;;;;;;;;;;;;;;;;;;;;;;
607;;;;;;;;;;;;;;;;;;;;;;;;;
608;;;;;;;;;;;;;;;;;;;;;;;;;
609;;;;;;;;;;;;;;;;;;;;;;;;;
610;;;;;;;;;;;;;;;;;;;;;;;;;
611;;;;;;;;;;;;;;;;;;;;;;;;;
612;;;;;;;;;;;;;;;;;;;;;;;;;
614;;;;;;;;;;;;;;;;;;;;;;;;;
616;;;;;;;;;;;;;;;;;;;;;;;;;
617;;;;;;;;;;;;;;;;;;;;;;;;;
618;;;;;;;;;;;;;;;;;;;;;;;;;
620;;;;;;;;;;;;;;;;;;;;;;;;;
622;;;;;;;;;;;;;;;;;;;;;;;;;
623;;;;;;;;;;;;;;;;;;;;;;;;;
624;;;;;;;;;;;;;;;;;;;;;;;;;
1601;;;;;;;;;;;;;;;;;;;;;;;;;
1635;;;;;;;;;;;;;;;;;;;;;;;;;
1687;;;;;;;;;;;;;;;;;;;;;;;;;
1689;;;;;;;;;;;;;;;;;;;;;;;;;
1692;;;;;;;;;;;;;;;;;;;;;;;;;
1693;;;;;;;;;;;;;;;;;;;;;;;;;
1713;;;;;;;;;;;;;;;;;;;;;;;;;
72;;;;;;;;;;;;;;;;;;;;;;;;;
79;;;;;;;;;;;;;;;;;;;;;;;;;
82;;;;;;;;;;;;;;;;;;;;;;;;;
96;;;;;;;;;;;;;;;;;;;;;;;;;
97;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;;;;;;;;;;;;;;;;;;;;;;
179;;;;;;;;;;;;;;;;;;;;;;;;;
180;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;;;;;;;;;;;;;;;;;;;;;;
186;;;;;;;;;;;;;;;;;;;;;;;;;
188;;;;;;;;;;;;;;;;;;;;;;;;;
189;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;;;;;;;;;;;;;;;;;;;;;;;
67;;;;;;;;;;;;;;;;;;;;;;;;;
75;;;;;;;;;;;;;;;;;;;;;;;;;
80;;;;;;;;;;;;;;;;;;;;;;;;;
90;;;;;;;;;;;;;;;;;;;;;;;;;
95;;;;;;;;;;;;;;;;;;;;;;;;;
99;;;;;;;;;;;;;;;;;;;;;;;;;
133;;;;;;;;;;;;;;;;;;;;;;;;;
134;;;;;;;;;;;;;;;;;;;;;;;;;
135;;;;;;;;;;;;;;;;;;;;;;;;;
136;;;;;;;;;;;;;;;;;;;;;;;;;
138;;;;;;;;;;;;;;;;;;;;;;;;;
139;;;;;;;;;;;;;;;;;;;;;;;;;
140;;;;;;;;;;;;;;;;;;;;;;;;;
141;;;;;;;;;;;;;;;;;;;;;;;;;
142;;;;;;;;;;;;;;;;;;;;;;;;;
143;;;;;;;;;;;;;;;;;;;;;;;;;
144;;;;;;;;;;;;;;;;;;;;;;;;;
145;;;;;;;;;;;;;;;;;;;;;;;;;
146;;;;;;;;;;;;;;;;;;;;;;;;;
147;;;;;;;;;;;;;;;;;;;;;;;;;
148;;;;;;;;;;;;;;;;;;;;;;;;;
149;;;;;;;;;;;;;;;;;;;;;;;;;
150;;;;;;;;;;;;;;;;;;;;;;;;;
151;;;;;;;;;;;;;;;;;;;;;;;;;
152;;;;;;;;;;;;;;;;;;;;;;;;;
153;;;;;;;;;;;;;;;;;;;;;;;;;
154;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;;;;;;;;;;;;;;;;;;;;;;
158;;;;;;;;;;;;;;;;;;;;;;;;;
159;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;;;;;;;;;;;;;;;;;;;;;;
1296;;;;;;;;;;;;;;;;;;;;;;;;;
761;;;;;;;;;;;;;;;;;;;;;;;;;
780;;;;;;;;;;;;;;;;;;;;;;;;;
790;;;;;;;;;;;;;;;;;;;;;;;;;
791;;;;;;;;;;;;;;;;;;;;;;;;;
792;;;;;;;;;;;;;;;;;;;;;;;;;
793;;;;;;;;;;;;;;;;;;;;;;;;;
794;;;;;;;;;;;;;;;;;;;;;;;;;
795;;;;;;;;;;;;;;;;;;;;;;;;;
796;;;;;;;;;;;;;;;;;;;;;;;;;
797;;;;;;;;;;;;;;;;;;;;;;;;;
799;;;;;;;;;;;;;;;;;;;;;;;;;
800;;;;;;;;;;;;;;;;;;;;;;;;;
801;;;;;;;;;;;;;;;;;;;;;;;;;
802;;;;;;;;;;;;;;;;;;;;;;;;;
803;;;;;;;;;;;;;;;;;;;;;;;;;
804;;;;;;;;;;;;;;;;;;;;;;;;;
805;;;;;;;;;;;;;;;;;;;;;;;;;
806;;;;;;;;;;;;;;;;;;;;;;;;;
807;;;;;;;;;;;;;;;;;;;;;;;;;
808;;;;;;;;;;;;;;;;;;;;;;;;;
809;;;;;;;;;;;;;;;;;;;;;;;;;
810;;;;;;;;;;;;;;;;;;;;;;;;;
811;;;;;;;;;;;;;;;;;;;;;;;;;
812;;;;;;;;;;;;;;;;;;;;;;;;;
813;;;;;;;;;;;;;;;;;;;;;;;;;
814;;;;;;;;;;;;;;;;;;;;;;;;;
815;;;;;;;;;;;;;;;;;;;;;;;;;
816;;;;;;;;;;;;;;;;;;;;;;;;;
817;;;;;;;;;;;;;;;;;;;;;;;;;
818;;;;;;;;;;;;;;;;;;;;;;;;;
819;;;;;;;;;;;;;;;;;;;;;;;;;
820;;;;;;;;;;;;;;;;;;;;;;;;;
821;;;;;;;;;;;;;;;;;;;;;;;;;
823;;;;;;;;;;;;;;;;;;;;;;;;;
824;;;;;;;;;;;;;;;;;;;;;;;;;
828;;;;;;;;;;;;;;;;;;;;;;;;;
833;;;;;;;;;;;;;;;;;;;;;;;;;
835;;;;;;;;;;;;;;;;;;;;;;;;;
837;;;;;;;;;;;;;;;;;;;;;;;;;
842;;;;;;;;;;;;;;;;;;;;;;;;;
847;;;;;;;;;;;;;;;;;;;;;;;;;
851;;;;;;;;;;;;;;;;;;;;;;;;;
2411;;;;;;;;;;;;;;;;;;;;;;;;;
1816;;;;;;;;;;;;;;;;;;;;;;;;;
1817;;;;;;;;;;;;;;;;;;;;;;;;;
1820;;;;;;;;;;;;;;;;;;;;;;;;;
1821;;;;;;;;;;;;;;;;;;;;;;;;;
1822;;;;;;;;;;;;;;;;;;;;;;;;;
1823;;;;;;;;;;;;;;;;;;;;;;;;;
1824;;;;;;;;;;;;;;;;;;;;;;;;;
1825;;;;;;;;;;;;;;;;;;;;;;;;;
1827;;;;;;;;;;;;;;;;;;;;;;;;;
1828;;;;;;;;;;;;;;;;;;;;;;;;;
1830;;;;;;;;;;;;;;;;;;;;;;;;;
1831;;;;;;;;;;;;;;;;;;;;;;;;;
1832;;;;;;;;;;;;;;;;;;;;;;;;;
1833;;;;;;;;;;;;;;;;;;;;;;;;;
1834;;;;;;;;;;;;;;;;;;;;;;;;;
1835;;;;;;;;;;;;;;;;;;;;;;;;;
1836;;;;;;;;;;;;;;;;;;;;;;;;;
1837;;;;;;;;;;;;;;;;;;;;;;;;;
1838;;;;;;;;;;;;;;;;;;;;;;;;;
1839;;;;;;;;;;;;;;;;;;;;;;;;;
1840;;;;;;;;;;;;;;;;;;;;;;;;;
1841;;;;;;;;;;;;;;;;;;;;;;;;;
1843;;;;;;;;;;;;;;;;;;;;;;;;;
1844;;;;;;;;;;;;;;;;;;;;;;;;;
1845;;;;;;;;;;;;;;;;;;;;;;;;;
1846;;;;;;;;;;;;;;;;;;;;;;;;;
1847;;;;;;;;;;;;;;;;;;;;;;;;;
1848;;;;;;;;;;;;;;;;;;;;;;;;;
1875;;;;;;;;;;;;;;;;;;;;;;;;;
1877;;;;;;;;;;;;;;;;;;;;;;;;;
1981;;;;;;;;;;;;;;;;;;;;;;;;;
1982;;;;;;;;;;;;;;;;;;;;;;;;;
1983;;;;;;;;;;;;;;;;;;;;;;;;;
1984;;;;;;;;;;;;;;;;;;;;;;;;;
1985;;;;;;;;;;;;;;;;;;;;;;;;;
1986;;;;;;;;;;;;;;;;;;;;;;;;;
1987;;;;;;;;;;;;;;;;;;;;;;;;;
1988;;;;;;;;;;;;;;;;;;;;;;;;;
1989;;;;;;;;;;;;;;;;;;;;;;;;;
1990;;;;;;;;;;;;;;;;;;;;;;;;;
1991;;;;;;;;;;;;;;;;;;;;;;;;;
1992;;;;;;;;;;;;;;;;;;;;;;;;;
1993;;;;;;;;;;;;;;;;;;;;;;;;;
1994;;;;;;;;;;;;;;;;;;;;;;;;;
